video_id,title,publishedAt,views,likes,comments,like_ratio,publish_hour,publish_day
e6vPt_e9sRw,Python Tutorial Deutsch | Komplettkurs für Anfänger,2024-05-07 14:00:35+00:00,625960,17006,525,0.027167870151447376,14,Tuesday
qiSCMNBIP2g,OOP in Python | Object Oriented Programming,2018-11-17 15:07:38+00:00,1977869,36589,1418,0.01849920293002216,15,Saturday
2IsF7DEtVjg,Dictionary in Python,2020-01-28 12:03:59+00:00,1594005,23455,744,0.01471450842375024,12,Tuesday
kTVGcROrDeU,Which operator can be used to compare two  values? #shorts #python #tutorial #beginners #quiz,2022-07-29 18:30:55+00:00,235,2,0,0.00851063829787234,18,Friday
HHcZbXsZtm0,PyCharm Tutorial | Introduction to PyCharm | Basics in 10 Minutes,2021-09-08 14:48:09+00:00,730478,10737,348,0.014698594618866002,14,Wednesday
IEEhzQoKtQU,Python Threading Tutorial: Run Code Concurrently Using the Threading Module,2019-09-12 14:30:01+00:00,887969,21957,740,0.024727214576184528,14,Thursday
vmEHCJofslg,"Complete Python Pandas Data Science Tutorial! (Reading CSV/Excel files, Sorting, Filtering, Groupby)",2018-10-26 00:10:07+00:00,3432437,74907,2119,0.021823270172183787,0,Friday
gCCVsvgR2KU,#10 Python Tutorial for Beginners | Data Types in Python,2018-07-05 09:47:27+00:00,1708443,26988,1059,0.0157968395784934,9,Thursday
UrsmFxEIp5k,Python Tutorial For Beginners in Hindi | Complete Python Course 🔥,2024-06-16 05:36:24+00:00,13539828,286613,37900,0.021168141870044434,5,Sunday
QVdf0LgmICw,Python Tutorial: Variable Scope - Understanding the LEGB rule and global/nonlocal statements,2016-12-20 17:30:00+00:00,387284,11345,367,0.029293748257092987,17,Tuesday
GqHLztqy0PU,#64 Python Tutorial for Beginners | MultiThreading,2018-09-12 10:58:12+00:00,488288,11397,556,0.02334073333770234,10,Wednesday
EXIgjIBu4EU,Learn Pandas in 30 Minutes - Python Pandas Tutorial,2025-08-06 14:00:18+00:00,46273,1516,58,0.03276208588161563,14,Wednesday
NiIJIU5BEBU,Python Tutorial: Introduction to spaCy,2020-03-05 16:30:13+00:00,14778,183,1,0.012383272431993504,16,Thursday
ThklY3Y9eYM,Day 9 of 15 Days Python Tutorial 🚀 | Looping through List #pythontutorial #learnpython,2025-06-23 12:30:40+00:00,2628,94,1,0.03576864535768645,12,Monday
D3JvDWO-BY4,"Python Tutorial: Sorting Lists, Tuples, and Objects",2015-12-15 16:30:01+00:00,292619,5775,228,0.01973556057535567,16,Tuesday
i3cAsAivXC8,For loop in Python | Python interview question | #pythontutorial #python #interview #forloop #loops,2024-01-05 18:07:50+00:00,68629,1276,1,0.018592723192819363,18,Friday
T6bJ_FrVrDU,Picking Random Item From A List In Python | Python Tutorial,2024-06-05 16:00:22+00:00,1635,48,2,0.029357798165137616,16,Wednesday
gTqV-h_v8Pw,PYTHON 2026 | Tutorial for Beginners | One SHOT Basic to Advanced | HINDI BY VIKAS SINGH ,2025-09-17 20:33:27+00:00,3631,333,69,0.09171027265216194,20,Wednesday
